OBJECTID,CUSTOMER_I,POSTAL_ARE,FULL_POSTA,REC_TYPE,GEO_LEVEL,NT_CITY,COUNTY,STATE,DISPLAY_LI,ROUTING_LI,DISPLAY_LA,DISPLAY_LO,ROUTING_LA,ROUTING_LO,HOUSE_NUMB,BUILDING_N,STREET_NAM,TMO_STREET,HDB,NEAR_FID,NEAR_DIST,NEAR_X,NEAR_Y,is_outlier,Longitude,Latitude,Distance to Nearest POI (m),Distance to Nearest Street (m),Number of POIs within 500m,Distance to Area Centroid (m),z_score_outlier,iqr_outlier,dbscan_outlier,lof_outlier,cluster,Anomaly Score (%),Confidence in Classification,POI Classification,Reasons for Classification
66748,187084.0,,349759.0,S,8.0,SINGAPORE,SINGAPORE,,925076303.0,925076303.0,1.33385,103.87594,1.3337,103.876,5,SENNETT ESTATE,BUTTERFLY AVE,BUTTERFLY AVE,N,4873,0.001024,103.875,1.33348,False,103.876,1.3337,0.00037,0.000738,2999,0.027905,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
2533,180986.0,,417297.0,S,8.0,SINGAPORE,SINGAPORE,,116131472.0,116131472.0,1.32622,103.90778,1.32618,103.90759,88,,LOR MARICAN,LOR MARICAN,N,5314,0.000963,103.9084,1.32566,False,103.90759,1.32618,0.000707,0.000446,2999,0.060354,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
46932,127700.0,,69540.0,S,8.0,SINGAPORE,SINGAPORE,,858442727.0,858442727.0,1.28039,103.84876,1.28039,103.84878,140,PIL BUILDING,CECIL ST,CECIL ST,N,3225,0.001458,103.8501,1.28101,False,103.84878,1.28039,0.000575,2.2e-05,2999,0.058211,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
576,205170.0,,538575.0,S,7.0,SINGAPORE,SINGAPORE,,909240355.0,924775198.0,1.34603,103.8785,1.34497,103.8794,27,SUN ROSIER,HOW SUN DR,HOW SUN WALK,N,-1,-1.0,-1.0,-1.0,False,103.8794,1.34497,0.00029,9.4e-05,2999,0.031522,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
120782,157521.0,,425972.0,S,0.0,SINGAPORE,SINGAPORE,,116133138.0,116133138.0,1.31481,103.91461,1.31483,103.91456,142B,,LOR J TELOK KURAU,LOR J TELOK KURAU,N,5237,0.001243,103.9142,1.31364,False,103.91456,1.31483,0.001006,0.000722,2999,0.07018,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
46680,153888.0,,218298.0,S,8.0,SINGAPORE,SINGAPORE,,857290874.0,857290874.0,1.3105,103.85349,1.31064,103.85359,19,,ROBERTS LN,ROBERTS LN,N,3644,0.000228,103.8538,1.31055,False,103.85359,1.31064,0.001308,0.000554,2999,0.028415,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
12529,129034.0,,59441.0,S,8.0,SINGAPORE,SINGAPORE,,116138739.0,116138739.0,1.28332,103.84293,1.28338,103.8428,233,,NEW BRIDGE RD,NEW BRIDGE RD,N,4023,0.000729,103.8433,1.28285,False,103.8428,1.28338,0.001051,0.000424,2999,0.055517,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
21915,222080.0,,569530.0,S,8.0,SINGAPORE,SINGAPORE,,116143921.0,116143921.0,1.37078,103.86199,1.37091,103.86194,5027,,ANG MO KIO IND PARK 2,ANG MO KIO IND PARK 2,Y,919,0.004756,103.85872,1.36741,False,103.86194,1.37091,0.002254,0.001258,2999,0.034983,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
116733,225735.0,,555071.0,S,9.0,SINGAPORE,SINGAPORE,,940100738.0,940100738.0,1.36569,103.86866,1.3655,103.86859,47A,SERANGOON GARDEN ESTATE,WALMER DR,WALMER DR,N,5,0.003225,103.87,1.3684,False,103.86859,1.3655,0.000425,0.001165,2999,0.033557,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
95609,157007.0,,307758.0,S,9.0,SINGAPORE,SINGAPORE,,116168291.0,116143485.0,1.31579,103.843,1.31579,103.843,56,,SURREY RD,SURREY RD,N,-1,-1.0,-1.0,-1.0,False,103.843,1.31579,0.001195,0.00103,2999,0.023471,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
117738,141895.0,,458971.0,S,9.0,SINGAPORE,SINGAPORE,,940186965.0,940186965.0,1.30939,103.91847,1.30944,103.91883,542B,,EAST COAST RD,EAST COAST RD,N,993,0.002214,103.91858,1.31164,False,103.91883,1.30944,0.00097,0.000709,2999,0.07611,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
109000,230365.0,,680350.0,S,9.0,SINGAPORE,SINGAPORE,,914672560.0,717874789.0,1.38358,103.74342,1.38349,103.74332,350,,CHOA CHU KANG CENTRAL,CHOA CHU KANG CENTRAL,Y,108,0.004486,103.7478,1.38326,False,103.74332,1.38349,0.001575,0.000264,2999,0.114385,False,False,False,False,8,0.00%,Low,CORRECT,Normal spatial pattern
93897,172064.0,,266950.0,S,9.0,SINGAPORE,SINGAPORE,,116156925.0,116156925.0,1.32352,103.80846,1.32362,103.80832,11B,,PRINCESS OF WALES RD,PRINCESS OF WALES RD,N,3354,0.001954,103.8093,1.32531,False,103.80832,1.32362,0.002473,0.000324,2999,0.042908,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
124469,145233.0,,427654.0,S,0.0,SINGAPORE,SINGAPORE,,932485454.0,932485454.0,1.30703,103.90428,1.30702,103.90427,441B,,JOO CHIAT RD,JOO CHIAT RD,N,927,0.000262,103.9043,1.30676,False,103.90427,1.30702,0.000262,0.000648,2999,0.064066,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
117235,220976.0,,530232.0,S,9.0,SINGAPORE,SINGAPORE,,940106524.0,940106545.0,1.35857,103.88857,1.35828,103.88849,232,,HOUGANG AVE 1,HOUGANG AVE 1,Y,5664,0.001164,103.8896,1.35793,False,103.88849,1.35828,0.0015,0.001453,2999,0.044545,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
101574,129526.0,,151118.0,S,9.0,SINGAPORE,SINGAPORE,,859603570.0,859597302.0,1.28411,103.82077,1.28396,103.82135,118A,GOLDEN TULIP,BUKIT MERAH VW,BUKIT MERAH VW,Y,3891,0.001376,103.8209,1.28526,False,103.82135,1.28396,0.001188,0.000139,2999,0.061026,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
116335,245732.0,,751355.0,S,9.0,SINGAPORE,SINGAPORE,,940005139.0,940005139.0,1.44962,103.81887,1.44973,103.81904,355A,,SEMBAWANG WAY,SEMBAWANG WAY,Y,5513,0.000233,103.8192,1.44956,False,103.81904,1.44973,0.001975,0.000698,2999,0.114976,False,False,False,False,13,0.00%,Low,CORRECT,Normal spatial pattern
20950,177736.0,,276141.0,S,8.0,SINGAPORE,SINGAPORE,,116142998.0,116142998.0,1.3263,103.78465,1.32611,103.78459,18,HOLLAND GREEN,HOLLAND GRN,HOLLAND GRN,N,4331,0.002105,103.7825,1.32586,False,103.78459,1.32611,0.000666,0.000846,2999,0.065147,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
83725,152843.0,,427002.0,S,8.0,SINGAPORE,SINGAPORE,,992564746.0,992564746.0,1.31155,103.904,1.31142,103.9041,67,,KOON SENG RD,KOON SENG RD,N,5863,0.000112,103.904,1.31137,False,103.9041,1.31142,0.000552,0.00146,2999,0.061863,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
37794,211616.0,,520850.0,S,8.0,SINGAPORE,SINGAPORE,,718109546.0,718109546.0,1.35305,103.93594,1.35297,103.93614,850,,TAMPINES ST 82,TAMPINES ST 82,Y,2231,0.001848,103.9364,1.35114,False,103.93614,1.35297,0.001769,0.000358,2999,0.088782,False,False,False,False,2,0.00%,Low,CORRECT,Normal spatial pattern
57635,187392.0,,367981.0,S,8.0,SINGAPORE,SINGAPORE,,910558065.0,910558065.0,1.33356,103.88674,1.33357,103.88676,1,OCEAN TANKERS,PLAYFAIR RD,PLAYFAIR RD,N,4762,0.001968,103.8856,1.33198,False,103.88676,1.33357,0.001376,0.000244,2999,0.038561,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
70476,236174.0,,786832.0,S,8.0,SINGAPORE,SINGAPORE,,938957373.0,938957373.0,1.39119,103.83511,1.39117,103.83507,129,LENTOR VILLAS,LENTOR ST,LENTOR ST,N,5315,0.00445,103.83501,1.38672,False,103.83507,1.39117,4.5e-05,0.001126,2999,0.054265,False,False,False,True,5,25.00%,Low,CORRECT,Normal spatial pattern
90005,217044.0,,554834.0,S,9.0,SINGAPORE,SINGAPORE,,116142384.0,116136203.0,1.36126,103.86759,1.36108,103.86761,42,,CHUAN PL,CHUAN PL,N,2723,0.002225,103.8684,1.359,False,103.86761,1.36108,0.000535,0.000979,2999,0.029487,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
94137,143737.0,,208832.0,S,9.0,SINGAPORE,SINGAPORE,,116157602.0,932892192.0,1.3063,103.85606,1.30655,103.85605,112,,JALAN BESAR,JALAN BESAR,N,1012,0.000561,103.8566,1.30644,False,103.85605,1.30655,0.00059,0.000591,2999,0.032921,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
106736,181233.0,,379495.0,S,9.0,SINGAPORE,SINGAPORE,,905392644.0,116137920.0,1.32626,103.8898,1.32635,103.8903,344,,CIRCUIT RD,CIRCUIT RD,N,-1,-1.0,-1.0,-1.0,False,103.8903,1.32635,0.001657,0.000586,2999,0.043531,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
41558,205850.0,,486831.0,S,8.0,SINGAPORE,SINGAPORE,,778736150.0,778736150.0,1.34291,103.96146,1.34284,103.96171,701,EAST VIEW GARDEN,UPP CHANGI RD E,UPP CHANGI RD E,N,2751,0.000681,103.9623,1.34318,False,103.96171,1.34284,0.000146,0.001642,2999,0.113261,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
36571,171321.0,,308484.0,S,8.0,SINGAPORE,SINGAPORE,,116168969.0,116168969.0,1.32339,103.84259,1.32336,103.84249,6,,JALAN NOVENA UTARA,JALAN NOVENA UTARA,N,732,0.000702,103.8429,1.32279,False,103.84249,1.32336,0.001218,0.000778,2999,0.016393,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
36886,244399.0,,759941.0,S,8.0,SINGAPORE,SINGAPORE,,116173890.0,116173890.0,1.45861,103.83728,1.45857,103.83726,11,,ANDREWS AVE,ANDREWS AVE,N,493,0.001887,103.839,1.4593,False,103.83726,1.45857,0.000658,0.00116,2999,0.120498,False,False,False,False,13,0.00%,Low,CORRECT,Normal spatial pattern
119626,150984.0,,427028.0,S,9.0,SINGAPORE,SINGAPORE,,992251855.0,116132967.0,1.31195,103.90473,1.31183,103.90465,87A,,KOON SENG RD,KOON SENG RD,N,5863,0.000796,103.904,1.31137,False,103.90465,1.31183,0.000356,0.002012,2999,0.06218,False,False,False,False,0,15.00%,Low,CORRECT,Far from streets
28839,212909.0,,669180.0,S,8.0,SINGAPORE,SINGAPORE,,116152010.0,116152010.0,1.35409,103.75965,1.35391,103.75967,9,HILLVIEW VILLAS,HILLVIEW WAY,HILLVIEW WAY,N,4151,0.003051,103.7612,1.35655,False,103.75967,1.35391,0.000694,0.00053,2999,0.090167,False,False,False,False,8,0.00%,Low,CORRECT,Normal spatial pattern
79389,218993.0,,558589.0,S,8.0,SINGAPORE,SINGAPORE,,940188738.0,940188738.0,1.3597,103.86611,1.35971,103.86597,5,SERANGOON GARDEN ESTATE,CHISELHURST GRV,CHISELHURST GRV,N,2723,0.002532,103.8684,1.359,False,103.86597,1.35971,3.2e-05,0.000599,2999,0.027383,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
99719,164582.0,,416548.0,S,9.0,SINGAPORE,SINGAPORE,,833908191.0,833908191.0,1.3197,103.908,1.3197,103.908,50,,SIMS AVE E,SIMS AVE E,N,-1,-1.0,-1.0,-1.0,False,103.908,1.3197,0.000206,0.00025,2999,0.062403,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
30940,207324.0,,537630.0,S,8.0,SINGAPORE,SINGAPORE,,116156433.0,116156433.0,1.35478,103.88701,1.35462,103.88715,157,CHARLTON PARK,JALAN PELIKAT,JALAN PELIKAT,N,2044,0.002856,103.8843,1.35481,False,103.88715,1.35462,0.000446,0.000962,2999,0.041812,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
27744,233396.0,,574574.0,S,8.0,SINGAPORE,SINGAPORE,,116148827.0,116148827.0,1.3777,103.83177,1.37754,103.83169,43,THOMSON HILLS,THOMSON TER,THOMSON TER,N,1856,0.002022,103.8316,1.37956,False,103.83169,1.37754,0.000198,0.000825,2999,0.042424,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
9680,208014.0,,574430.0,S,8.0,SINGAPORE,SINGAPORE,,116135955.0,116135955.0,1.35711,103.82629,1.35707,103.82618,3,WINDSOR PARK ESTATE,TORONTO RD,TORONTO RD,N,2689,0.002106,103.8241,1.35674,False,103.82618,1.35707,0.00102,0.001268,2999,0.028993,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
10642,216252.0,,556417.0,S,8.0,SINGAPORE,SINGAPORE,,116136200.0,116136200.0,1.36267,103.86536,1.36284,103.86551,1,SERANGOON GARDEN ESTATE,PENSHURST PL,PENSHURST PL,N,971,0.003394,103.86227,1.36385,False,103.86551,1.36284,0.001754,0.000729,2999,0.029596,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
120759,143249.0,,424152.0,S,0.0,SINGAPORE,SINGAPORE,,116133026.0,116133026.0,1.30804,103.9122,1.30798,103.91222,31A,,ST PATRICK'S RD,ST PATRICK'S RD,N,1273,1e-05,103.91222,1.30797,False,103.91222,1.30798,0.0,0.000732,2999,0.07067,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
33474,165640.0,,127658.0,S,8.0,SINGAPORE,SINGAPORE,,116158676.0,116158676.0,1.31842,103.75511,1.31858,103.75501,47,HONG LEONG GARDEN,WEST COAST PARK,WEST COAST PARK,N,2137,9.5e-05,103.7551,1.31861,False,103.75501,1.31858,0.000285,0.000419,2999,0.095637,False,False,False,False,7,0.00%,Low,CORRECT,Normal spatial pattern
7474,143902.0,,428864.0,S,8.0,SINGAPORE,SINGAPORE,,116133814.0,116133814.0,1.30642,103.90586,1.30647,103.90582,154,,EAST COAST RD,EAST COAST RD,N,926,0.00132,103.9045,1.30649,False,103.90582,1.30647,0.000926,0.000774,2999,0.065686,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
73249,227027.0,,536931.0,S,8.0,SINGAPORE,SINGAPORE,,939736501.0,939736501.0,1.36679,103.89126,1.36684,103.89129,7,PEOPLE'S GARDEN,LOR 1 REALTY PARK,LOR 1 REALTY PARK,N,1421,0.002014,103.8929,1.36805,False,103.89129,1.36684,0.00192,0.000957,2999,0.051245,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
81512,204267.0,,570140.0,S,8.0,SINGAPORE,SINGAPORE,,940527243.0,940527243.0,1.34482,103.85306,1.34499,103.8531,140,BISHAN GREEN,BISHAN ST 12,BISHAN ST 12,Y,1004,3e-05,103.85307,1.34499,False,103.8531,1.34499,0.000827,0.000269,2999,0.007857,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
78681,160762.0,,458310.0,S,8.0,SINGAPORE,SINGAPORE,,940185270.0,940185270.0,1.31411,103.9236,1.31411,103.92359,40,,1ST ST,1ST ST,N,1523,0.0008,103.923,1.31357,False,103.92359,1.31411,0.000477,0.000559,2999,0.078956,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
117652,221455.0,,555388.0,S,9.0,SINGAPORE,SINGAPORE,,940186357.0,116136256.0,1.35869,103.86112,1.3588,103.86099,43,TAI HWAN GARDEN,TAI HWAN HTS,TAI HWAN HTS,N,5575,0.003653,103.8623,1.35539,False,103.86099,1.3588,0.000853,0.000493,2999,0.023735,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
24009,193640.0,,598810.0,S,8.0,SINGAPORE,SINGAPORE,,116145692.0,116145692.0,1.3399,103.76541,1.34007,103.76543,29,HIGHGATE,HIGHGATE CRES,HIGHGATE CRES,N,1752,0.003539,103.7646,1.33663,False,103.76543,1.34007,0.000692,0.000712,2999,0.083111,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
123054,158775.0,,427417.0,S,0.0,SINGAPORE,SINGAPORE,,843812673.0,843812673.0,1.31332,103.89967,1.31329,103.89963,133D,,JOO CHIAT RD,JOO CHIAT RD,N,928,0.000754,103.9001,1.3127,False,103.89963,1.31329,0.00066,0.000398,2999,0.057026,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
83108,227109.0,,557625.0,S,8.0,SINGAPORE,SINGAPORE,,979873324.0,979873324.0,1.36789,103.86479,1.36799,103.86494,55,SERANGOON GARDEN ESTATE,HUDDINGTON AVE,HUDDINGTON AVE,N,2179,0.004052,103.8689,1.36885,False,103.86494,1.36799,0.000502,0.001785,2999,0.033662,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
48864,149340.0,,608611.0,S,8.0,SINGAPORE,SINGAPORE,,873086737.0,873086737.0,1.31309,103.72871,1.31319,103.72915,2,,PENJURU CLOS,PENJURU CLOS,N,2970,0.003602,103.7316,1.31583,True,103.72915,1.31319,0.00068,0.000277,2999,0.122053,False,False,True,True,-1,55.00%,Medium,INCORRECT,Spatial clustering outlier
60221,163740.0,,129365.0,S,8.0,SINGAPORE,SINGAPORE,,914652323.0,914652323.0,1.31905,103.75871,1.31891,103.75886,35,FABER HILLS,FABER DR,FABER DR,N,775,0.00273,103.7567,1.31724,False,103.75886,1.31891,0.000776,0.00125,2999,0.091805,False,False,False,False,7,0.00%,Low,CORRECT,Normal spatial pattern
93778,217136.0,,547389.0,S,9.0,SINGAPORE,SINGAPORE,,116156748.0,116156748.0,1.36181,103.88393,1.36196,103.88383,18J,,LOWLAND RD,LOWLAND RD,N,5551,0.00068,103.8842,1.36139,False,103.88383,1.36196,0.001415,0.000782,2999,0.042331,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
10830,209210.0,,558649.0,S,8.0,SINGAPORE,SINGAPORE,,116136224.0,116136224.0,1.357,103.86543,1.357,103.86565,66,SERANGOON GARDEN ESTATE,CHISELHURST GRV,CHISELHURST GRV,N,2724,0.003143,103.8683,1.35869,False,103.86565,1.357,0.000151,0.000636,2999,0.025134,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
22685,132031.0,,199546.0,S,8.0,SINGAPORE,SINGAPORE,,116144883.0,116144883.0,1.30068,103.86008,1.30051,103.86026,269,,BEACH RD,BEACH RD,N,1719,6.3e-05,103.8602,1.30053,False,103.86026,1.30051,0.000502,0.000311,2999,0.039856,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
95686,181201.0,,298521.0,S,9.0,SINGAPORE,SINGAPORE,,116168782.0,116168780.0,1.32697,103.82494,1.32691,103.82478,49,,MERRYN RD,MERRYN RD,N,2278,0.000372,103.825,1.32661,False,103.82478,1.32691,0.001743,0.001415,2999,0.02647,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
22673,134503.0,,199748.0,S,8.0,SINGAPORE,SINGAPORE,,116144882.0,116144882.0,1.30078,103.85932,1.30088,103.85945,51,,ARAB ST,ARAB ST,N,4436,0.000162,103.8593,1.30094,False,103.85945,1.30088,0.000565,0.001089,2999,0.03927,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
30600,179091.0,,268741.0,S,8.0,SINGAPORE,SINGAPORE,,116156153.0,116156153.0,1.3284,103.80092,1.32852,103.80061,7,,FIRST AVE,FIRST AVE,N,1820,0.001879,103.8024,1.32909,False,103.80061,1.32852,0.00135,0.001535,2999,0.048967,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
105680,181716.0,,297777.0,S,9.0,SINGAPORE,SINGAPORE,,901330859.0,901330861.0,1.32476,103.81732,1.3247,103.81758,23,,UNIVERSITY WALK,UNIVERSITY WALK,N,3391,0.00071,103.817,1.32429,False,103.81758,1.3247,0.000293,0.000884,2999,0.033927,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
101705,132921.0,,248442.0,S,9.0,SINGAPORE,SINGAPORE,,860689698.0,860636886.0,1.30278,103.80279,1.30181,103.80416,42,,RIDOUT RD,RIDOUT RD,N,2534,0.001908,103.8054,1.30326,False,103.80416,1.30181,0.0,0.00184,2999,0.057637,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
64633,190605.0,,369445.0,S,8.0,SINGAPORE,SINGAPORE,,924779106.0,924779106.0,1.33106,103.88209,1.33106,103.88236,10,,JALAN ANGGEREK,JALAN ANGGEREK,N,1136,0.00096,103.8814,1.33107,False,103.88236,1.33106,0.000201,0.001167,2999,0.034662,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
121610,185218.0,,329770.0,S,0.0,SINGAPORE,SINGAPORE,,116157562.0,116157562.0,1.32402,103.85173,1.32402,103.8517,338C,,BALESTIER RD,BALESTIER RD,N,3778,0.00035,103.8514,1.3242,False,103.8517,1.32402,0.001137,0.000398,2999,0.014921,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
4065,148199.0,,388693.0,S,8.0,SINGAPORE,SINGAPORE,,116132396.0,116132396.0,1.31262,103.87692,1.31267,103.87708,1,,LOR 11 GEYLANG,LOR 11 GEYLANG,N,4961,0.000576,103.877,1.3121,False,103.87708,1.31267,0.000421,0.000534,2999,0.038569,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
67340,184804.0,,468258.0,S,8.0,SINGAPORE,SINGAPORE,,926181616.0,926181616.0,1.32437,103.94688,1.32432,103.94689,5,BEDOK VILLA,JALAN LIMAU NIPIS,JALAN LIMAU NIPIS,N,1925,0.001937,103.9478,1.32261,False,103.94689,1.32432,0.000597,0.000724,2999,0.099393,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
96193,233526.0,,567963.0,S,9.0,SINGAPORE,SINGAPORE,,717535401.0,717535401.0,1.37785,103.8361,1.37785,103.8361,615,HORIZON GARDENS,ANG MO KIO AVE 2,ANG MO KIO AVE 2,N,-1,-1.0,-1.0,-1.0,False,103.8361,1.37785,3e-05,0.000556,2999,0.04117,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
27335,229316.0,,807631.0,S,8.0,SINGAPORE,SINGAPORE,,116148627.0,116148627.0,1.38262,103.86527,1.38282,103.86534,12,STRATTON GREEN,NIM GRN,NIM GRN,N,1844,0.003543,103.8618,1.38267,False,103.86534,1.38282,0.000632,0.000918,2999,0.047308,False,False,False,False,5,0.00%,Low,CORRECT,Normal spatial pattern
98802,128365.0,,89170.0,S,9.0,SINGAPORE,SINGAPORE,,785803994.0,785803994.0,1.28223,103.84244,1.28229,103.84249,87B,,KEONG SAIK RD,KEONG SAIK RD,N,4023,0.000985,103.8433,1.28285,False,103.84249,1.28229,0.001133,0.000354,2999,0.056633,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
111116,133625.0,,439032.0,S,9.0,SINGAPORE,SINGAPORE,,924775281.0,924775280.0,1.30456,103.88863,1.30427,103.88865,66C,,GOODMAN RD,GOODMAN RD,N,1310,0.000944,103.8884,1.30336,False,103.88865,1.30427,0.000351,0.001651,2999,0.052805,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
29247,204000.0,,596434.0,S,8.0,SINGAPORE,SINGAPORE,,116154143.0,116154143.0,1.3446,103.77045,1.3447,103.77059,136,,YUK TONG AVE,YUK TONG AVE,N,1907,0.001083,103.7696,1.34514,False,103.77059,1.3447,7.8e-05,0.00142,2999,0.078177,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
74551,157993.0,,430010.0,S,8.0,SINGAPORE,SINGAPORE,,939797626.0,939797626.0,1.31485,103.89584,1.31463,103.89594,10,HAIG VIEW,HAIG RD,HAIG RD,Y,1242,0.001192,103.896,1.31582,False,103.89594,1.31463,0.00076,0.000313,2999,0.053127,False,False,False,True,0,25.00%,Low,CORRECT,Normal spatial pattern
4569,222574.0,,535732.0,S,8.0,SINGAPORE,SINGAPORE,,116132750.0,116132750.0,1.37147,103.89807,1.3716,103.89825,6,,ST XAVIER'S LN,ST XAVIER'S LN,N,3366,0.00093,103.8975,1.37215,False,103.89825,1.3716,5e-05,0.001715,2999,0.059676,False,False,False,False,0,0.00%,Low,CORRECT,Far from streets
55158,139851.0,,278034.0,S,8.0,SINGAPORE,SINGAPORE,,901923359.0,901923359.0,1.30875,103.79862,1.3089,103.79873,11,,JALAN PUTEH JERNEH,JALAN PUTEH JERNEH,N,1607,0.002644,103.7982,1.31149,False,103.79873,1.3089,0.000388,0.0014,2999,0.057982,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
66369,227388.0,,510551.0,S,8.0,SINGAPORE,SINGAPORE,,925008210.0,925008210.0,1.36753,103.95313,1.36751,103.95333,551,,PASIR RIS ST 51,PASIR RIS ST 51,Y,5885,0.005855,103.95356,1.37336,False,103.95333,1.36751,0.001175,0.000563,2999,0.108716,False,False,False,False,11,0.00%,Low,CORRECT,Normal spatial pattern
101879,131485.0,,149060.0,S,9.0,SINGAPORE,SINGAPORE,,861314228.0,861321426.0,1.28934,103.803,1.28933,103.8027,260,SHELL,QUEENSWAY,QUEENSWAY,N,4330,0.002269,103.804,1.29119,False,103.8027,1.28933,0.002405,0.000182,2999,0.067289,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
118885,130129.0,,637437.0,S,9.0,SINGAPORE,SINGAPORE,,943652045.0,872231392.0,1.28477,103.62945,1.28477,103.6295,26,ABBOTT,TUAS SOUTH AVE 10,TUAS SOUTH AVE 10,N,2336,0.007174,103.6315,1.29166,True,103.6295,1.28477,0.010021,0.000192,2999,0.225546,True,True,True,True,-1,120.00%,Very High,INCORRECT,Isolated from other POIs; Spatial clustering outlier
115122,157836.0,,427272.0,S,9.0,SINGAPORE,SINGAPORE,,939779854.0,940619686.0,1.31498,103.90284,1.3148,103.9029,125,,JOO CHIAT TER,JOO CHIAT TER,N,251,0.000262,103.9031,1.31463,False,103.9029,1.3148,0.001019,0.000549,2999,0.059353,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
124819,134317.0,,437109.0,S,0.0,SINGAPORE,SINGAPORE,,1016308903.0,1016308903.0,1.30394,103.89661,1.30394,103.89662,336A,,TG KATONG RD,TG KATONG RD,N,2216,0.003852,103.8975,1.30019,False,103.89662,1.30394,0.000443,0.000509,2999,0.05928,False,False,False,False,0,0.00%,Low,CORRECT,Normal spatial pattern
87324,246995.0,,758369.0,S,9.0,SINGAPORE,SINGAPORE,,116135687.0,116135687.0,1.42642,103.82488,1.42646,103.82489,355L,SEMBAWANG PARK,GOODLINK PARK,GOODLINK PARK,N,5748,0.000696,103.8248,1.42577,False,103.82489,1.42646,0.000808,0.001073,2999,0.090984,False,False,False,False,1,0.00%,Low,CORRECT,Normal spatial pattern
50562,241097.0,,507740.0,S,8.0,SINGAPORE,SINGAPORE,,895296826.0,895296826.0,1.38913,103.98422,1.38911,103.98423,55,,UPAVON RD,UPAVON RD,N,4326,0.002244,103.982,1.38886,False,103.98423,1.38911,0.002464,0.001421,2999,0.144797,False,False,False,False,31,0.00%,Low,CORRECT,Normal spatial pattern
